APPLYER_ID,SEX,CERT_TYPE,MARRIAGE_STATUS,AGE,IS_HAS_DRIVING_LICENSE,EDUCATION,IS_OWN_ESTATE,PROPERTY_OWNER,PROPERTY_LOAN,PROPERTY_ADD_TYPE,PROPERTY_LOCATION,INCOME_YEAR,MAIN_INCOME_FROM,CUS_CATEGORY,IDCARD_CHECKFLAG,JOB_INDUSTRY,JOB_POSITION,JOB_MONTH,JOB_COMP_INDUSTRY,Y
6471773,F,IdentityCard,,48,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
6471779,M,IdentityCard,,31,No,Bachelor,,,,,,100000,,,Y,,,,,0
6471788,M,IdentityCard,,39,No,JuniormiddleSchool,,,,,,60000,,,Y,,,,,0
6471820,F,IdentityCard,,53,,,,,,,,0,,,N,,,,,0
6471824,F,IdentityCard,,49,Has,Bachelor,,,,,,70000,,,Y,,,,,0
5064224,M,IdentityCard,,47,Has,SeniorMiddleSchool,,,,,,120000,,,Y,,,,,0
5064238,M,IdentityCard,Single,27,Has,SecondaryTechnology,N,,,,,100000,Salary,40,H,,,,,0
5064244,M,IdentityCard,,46,Has,SeniorMiddleSchool,,,,,,200000,,,Y,,,,,0
5064250,M,IdentityCard,Married,33,Has,Bachelor,Y,AllOwn,Y,OtherAddr,Local,80000,,,Y,CommerceService,Manage,58,J,0
5064261,F,IdentityCard,,51,Has,Bachelor,,,,,,90000,,,Y,,,,,0
5064268,F,IdentityCard,,57,No,Bachelor,,,,,,100000,,,N,,,,,0
5064279,M,IdentityCard,,58,No,SecondaryTechnology,,,,,,0,,,N,,,,,0
5064283,M,IdentityCard,Single,31,Has,SeniorMiddleSchool,N,,,,,60000,,,Y,,,,,0
5064307,M,IdentityCard,Single,27,Has,SecondaryTechnology,N,,,,Local,50000,Revenue,10,Y,,,,,0
3916842,F,IdentityCard,,30,No,SecondaryTechnology,,,,,,1000,,,Y,,,,,0
3916852,F,IdentityCard,,34,Has,Bachelor,,,,,,300000,,,Y,,,,,0
3916859,F,IdentityCard,,40,Has,AssociateDegree,,,,,,100000,,,N,,,,,0
3916872,M,IdentityCard,Single,40,Has,AssociateDegree,Y,ApplyerOwn,Y,CurrAddr,Local,120000,,,Y,,,,,0
3916875,F,IdentityCard,,34,No,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
6471860,M,IdentityCard,,45,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6471873,F,IdentityCard,Married,37,Has,AssociateDegree,N,,,,,70000,,,Y,,,,,0
6471877,M,IdentityCard,,32,Has,AssociateDegree,,,,,,150000,,,Y,,,,,0
6471887,F,IdentityCard,,35,No,Bachelor,,,,,,100000,,,Y,,,,,0
6471906,F,IdentityCard,Married,39,Has,AssociateDegree,Y,,,CurrAddr,,60000,Salary,40,Y,,,,,0
6471928,F,IdentityCard,,45,Has,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
6471945,M,IdentityCard,,36,Has,SecondaryTechnology,,,,,,50000,,,Y,,,,,0
5064346,M,IdentityCard,,53,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
5064364,F,IdentityCard,,34,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
5064369,F,IdentityCard,Single,39,Has,AssociateDegree,Y,ApplyerOwn,N,OtherAddr,Local,120000,,,Y,,,,,0
5064386,F,IdentityCard,,47,No,AssociateDegree,,,,,,60000,,,N,,,,,0
5064402,M,IdentityCard,,59,,,,,,,,0,,,N,,,,,0
6318229,M,IdentityCard,,26,Has,Bachelor,,,,,,100000,,,Y,,,,,0
6318251,F,IdentityCard,,38,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
6318259,M,IdentityCard,,34,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6318266,F,IdentityCard,Married,31,Has,SecondaryTechnology,N,,,,Local,80000,,,Y,,,,,0
6318272,M,IdentityCard,,35,Has,Technology,,,,,,200000,,,Y,,,,,0
6318285,F,IdentityCard,,47,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6318297,M,IdentityCard,,44,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
6318303,M,IdentityCard,,35,Has,Technology,,,,,,89000,,,Y,,,,,1
6318313,F,IdentityCard,,35,Has,Bachelor,,,,,,50000,,,Y,,,,,0
6318319,F,IdentityCard,,38,No,SeniorMiddleSchool,,,,,,0,,,Y,,,,,0
3916986,M,IdentityCard,Married,34,Has,SeniorMiddleSchool,N,,,,,120000,,,Y,,,,,0
3916991,F,IdentityCard,,48,Has,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
3917002,F,IdentityCard,,33,No,JuniormiddleSchool,,,,,,60000,,,Y,CommerceService,Manage,100,,0
3917009,F,IdentityCard,Married,51,Has,SeniorMiddleSchool,N,,,,Local,100000,,,Y,,,,,0
3917024,M,IdentityCard,Married,35,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,80000,Salary,40,Y,,,,,0
3917029,F,IdentityCard,,54,,,,,,,,0,,,N,,,,,0
3917039,F,IdentityCard,,31,No,AssociateDegree,,,,,,60000,,,Y,,,,,0
3917041,F,IdentityCard,,41,No,Bachelor,,,,,,50000,,,N,,,,,0
3917046,M,IdentityCard,,35,Has,SeniorMiddleSchool,,,,,,80000,,,Y,,,,,0
3917050,M,IdentityCard,Single,32,Has,SeniorMiddleSchool,N,,,,,80000,,,Y,,,,,0
6318123,F,IdentityCard,Single,27,Has,Bachelor,N,,,,,98000,,,Y,,,,,0
6318129,M,IdentityCard,,36,Has,SeniorMiddleSchool,,,,,,80000,,,Y,,,,,0
6318142,M,IdentityCard,Married,36,Has,Technology,N,,,,,100000,,,Y,,,,,0
6318147,F,IdentityCard,Married,36,Has,Bachelor,Y,,,CurrAddr,,80000,,,Y,,,,,0
6318158,F,IdentityCard,,51,No,AssociateDegree,,,,,,0,,,N,,,,,0
6318167,M,IdentityCard,,47,No,AssociateDegree,,,,,,150000,,,Y,,,,,0
6318168,F,IdentityCard,Married,43,Has,AssociateDegree,Y,ApplyerOwn,,CurrAddr,Local,150000,,,Y,,,,,0
6318180,F,IdentityCard,,31,No,AssociateDegree,,,,,,0,,,Y,,,,,0
6318187,M,IdentityCard,Single,25,Has,AssociateDegree,N,,,,,10000,Salary,40,Y,,,,,0
6318194,F,IdentityCard,,49,No,JuniormiddleSchool,,,,,,24000,,,Y,,,,,0
6318198,F,IdentityCard,,54,,,,,,,,0,,,N,,,,,0
3916892,M,IdentityCard,,66,,,,,,,,0,,,N,,,,,0
3916904,M,IdentityCard,Married,41,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
3916909,M,IdentityCard,,35,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
3916921,F,,,,,,,,,,,0,,,N,,,,,0
3916922,M,IdentityCard,Married,54,Has,Technology,N,,,,,80000,,,Y,CommerceService,Eployee,296,A,0
3916928,F,IdentityCard,Married,42,Has,Bachelor,N,,,,,100000,Revenue,10,Y,,,,,0
3916940,F,IdentityCard,,34,Has,AssociateDegree,,,,,,0,,,N,,,,,0
3916966,M,IdentityCard,Single,28,Has,SeniorMiddleSchool,N,,,,,50000,Revenue,10,Y,,,,,0
6471948,M,IdentityCard,Married,39,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
6471949,F,,,,,,,,,,,0,,,N,,,,,0
6471962,F,IdentityCard,Single,34,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,200000,Salary,40,Y,,,,,0
6471970,M,IdentityCard,Single,42,Has,Bachelor,Y,-,,CurrAddr,Local,100000,,,N,,,,,0
6471978,F,IdentityCard,Single,27,Has,AssociateDegree,Y,ApplyerOwn,N,RegiAddr,Local,60000,,,Y,,,,,0
6471987,M,IdentityCard,Married,55,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,150000,,,Y,,,,,0
6471992,M,IdentityCard,Married,59,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
6472003,M,IdentityCard,Single,30,Has,Bachelor,N,,,,,90000,,,Y,,,,,0
6472009,M,IdentityCard,Married,35,Has,SecondaryTechnology,Y,AllOwn,N,CurrAddr,Local,90000,Salary,40,Y,,,,,0
6472019,F,IdentityCard,,40,No,AssociateDegree,,,,,,30000,,,Y,,,,,0
6472034,F,IdentityCard,,41,Has,Bachelor,,,,,,60000,,,Y,,,,,0
6472044,M,IdentityCard,Married,61,Has,AssociateDegree,N,,,,,150000,Revenue,10,Y,,,,,0
6472051,M,IdentityCard,Married,33,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
5064429,F,IdentityCard,,45,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
5064457,M,IdentityCard,Married,30,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
5064463,F,IdentityCard,,34,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
5064470,M,IdentityCard,Single,45,Has,AssociateDegree,N,,,,Local,1000000,Revenue,10,Y,,,,,0
5064476,F,IdentityCard,Married,31,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
5064487,M,IdentityCard,,51,Has,Bachelor,,,,,,150000,,,Y,,,,,0
5064497,F,IdentityCard,,44,,,,,,,,0,,,N,,,,,0
5064501,F,IdentityCard,,43,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
6318448,F,IdentityCard,Single,36,Has,Bachelor,Y,AllOwn,N,RegiAddr,Local,200000,,,Y,,,,,0
6318458,M,IdentityCard,Married,28,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,150000,,,Y,,,,,0
6318463,F,IdentityCard,Married,47,Has,SeniorMiddleSchool,N,,,,,70000,,,Y,,,,,0
6318480,M,IdentityCard,,53,Has,Bachelor,,,,,,100000,,,Y,,,,,0
6318500,M,IdentityCard,,29,Has,SeniorMiddleSchool,,,,,,40000,,,Y,,,,,0
6318513,M,IdentityCard,Married,47,Has,AssociateDegree,N,,,,,160000,,,Y,Other,Other,50,G,0
6318517,M,IdentityCard,Married,47,Has,SeniorMiddleSchool,N,,,,,80000,,,Y,,,,,0
3917181,M,IdentityCard,Single,31,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
3917186,F,IdentityCard,Single,32,Has,Bachelor,N,,,,,70000,,,Y,,,,,0
3917190,F,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,150000,Salary,40,Y,,,,,0
3917222,M,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
3917237,F,IdentityCard,,51,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
3917244,M,IdentityCard,,36,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
3917251,M,IdentityCard,,37,Has,Bachelor,,,,,,180000,,,Y,,,,,0
3917252,F,,,,,,,,,,,0,,,N,,,,,0
3917258,M,IdentityCard,Married,35,Has,AssociateDegree,N,,,,Local,60000,Salary,40,Y,,,,,0
3917270,M,IdentityCard,,50,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
3917278,M,IdentityCard,Married,47,Has,SeniorMiddleSchool,N,,,,,100000,,,Y,Other,Other,181,O,0
6472264,M,IdentityCard,,32,No,Bachelor,,,,,,50000,,,Y,,,,,0
6472267,F,IdentityCard,Single,33,Has,AssociateDegree,N,,,,Local,50000,,,Y,,,,,0
6472297,M,IdentityCard,,31,Has,AssociateDegree,,,,,,70000,,,Y,,,,,0
6472312,M,IdentityCard,Single,28,Has,SeniorMiddleSchool,N,,,,,70000,,,Y,,,,,0
6472317,M,IdentityCard,Married,40,Has,AssociateDegree,Y,WithOtherOwn,N,RegiAddr,Alloparty,80000,,,Y,,,,,0
6472337,M,IdentityCard,Single,32,Has,Bachelor,N,,,,Local,80000,,,Y,,,,,0
6472346,F,IdentityCard,,49,Has,SeniorMiddleSchool,,,,,,0,,,Y,,,,,0
5064718,F,IdentityCard,,39,Has,AssociateDegree,,,,,,30000,,,Y,,,,,0
3917053,F,IdentityCard,Single,36,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,,,,,0
3917058,F,IdentityCard,Married,36,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
3917074,F,IdentityCard,,32,Has,AssociateDegree,,,,,,40000,,,Y,,,,,0
6472057,F,IdentityCard,,48,Has,AssociateDegree,,,,,,150000,,,Y,,,,,0
6472080,M,IdentityCard,Single,28,Has,AssociateDegree,Y,ApplyerOwn,N,RegiAddr,Local,100000,,,Y,,,,,0
6472093,M,IdentityCard,Single,27,Has,AssociateDegree,Y,,,CurrAddr,,120000,,,Y,,,,,0
6472104,F,IdentityCard,,44,No,AssociateDegree,,,,,,100000,,,Y,,,,,0
6472114,M,IdentityCard,Married,39,Has,AssociateDegree,N,,,,,200000,,,N,,,,,0
6472125,M,IdentityCard,,33,Has,JuniormiddleSchool,,,,,,100000,,,Y,,,,,0
6472129,F,IdentityCard,,40,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
6472141,F,IdentityCard,Married,36,Has,SeniorMiddleSchool,N,,,,,70000,,,Y,CommerceService,Eployee,62,Z,0
5064523,F,IdentityCard,,34,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5064528,F,IdentityCard,,51,Has,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
5064541,F,,,,,,,,,,,0,,,N,,,,,0
5064544,F,IdentityCard,,33,No,AssociateDegree,,,,,,150000,,,Y,,,,,0
5064559,F,IdentityCard,,46,No,Bachelor,,,,,,0,,,N,,,,,0
5064574,F,IdentityCard,,44,Has,Bachelor,,,,,,80000,,,Y,,,,,0
5064576,M,IdentityCard,,43,Has,AssociateDegree,,,,,,70000,,,N,,,,,0
5064597,F,IdentityCard,,32,No,JuniormiddleSchool,,,,,,50000,,,Y,,,,,0
6318327,F,IdentityCard,,48,Has,Bachelor,,,,,,190000,,,N,,,,,0
6318336,F,IdentityCard,,33,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
6318345,F,IdentityCard,Married,34,Has,AssociateDegree,Y,,,RegiAddr,,60000,,,Y,,,,,0
6318353,M,IdentityCard,Single,29,Has,SeniorMiddleSchool,N,,,,,80000,Salary,40,Y,,,,,0
6318376,F,IdentityCard,,31,No,AssociateDegree,,,,,,100000,,,Y,,,,,0
6318377,F,IdentityCard,,35,Has,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
6318395,M,IdentityCard,,42,Has,Bachelor,,,,,,80000,,,Y,,,,,0
6318405,M,IdentityCard,Married,32,Has,AssociateDegree,N,,,,,200000,Salary,40,Y,,,,,0
6318411,F,IdentityCard,Single,43,Has,Technology,N,,,,,120000,,,Y,,,,,0
3917085,M,IdentityCard,,45,Has,JuniormiddleSchool,,,,,,90000,,,N,Other,Seniormanager,114,,0
3917091,F,IdentityCard,Married,42,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,62000,,,Y,,,,,0
3917099,F,IdentityCard,,32,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
3917111,F,IdentityCard,Single,36,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
3917115,F,IdentityCard,,53,Has,AssociateDegree,,,,,,0,,,N,,,,,0
3917120,M,IdentityCard,Single,43,Has,SecondaryTechnology,N,,,,,100000,,,Y,,,,,0
3917142,M,IdentityCard,Single,39,Has,SeniorMiddleSchool,Y,ApplyerOwn,N,RegiAddr,Local,200000,Revenue,20,Y,,,,,0
3917149,M,IdentityCard,Single,32,Has,AssociateDegree,Y,ApplyerOwn,N,RegiAddr,Local,50000,,,Y,,,,,0
3917154,F,IdentityCard,,38,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
3917172,M,IdentityCard,,34,Has,Bachelor,,,,,,300000,,,Y,Other,Eployee,121,,0
6472162,M,IdentityCard,,27,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
6472175,M,IdentityCard,,42,Has,AssociateDegree,,,,,,150000,,,Y,,,,,0
6472192,F,IdentityCard,,58,No,JuniormiddleSchool,,,,,,0,,,Y,,,,,0
6472197,M,IdentityCard,,30,No,AssociateDegree,,,,,,0,,,Y,,,,,0
6472211,M,IdentityCard,Single,35,Has,AssociateDegree,N,,,,Local,95000,,,Y,CommerceService,Eployee,112,F,0
6472220,M,IdentityCard,Single,48,Has,AssociateDegree,N,,,,,350000,,,Y,,,,,0
6472227,M,IdentityCard,,37,Has,Bachelor,,,,,,90000,,,Y,,,,,0
6472245,M,IdentityCard,,33,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
6472253,M,IdentityCard,Married,36,Has,AssociateDegree,N,,,,,160000,Revenue,10,Y,,,,,0
5064610,F,IdentityCard,Single,56,Has,SecondaryTechnology,N,,,,,60000,,,Y,,,,,0
5064614,F,IdentityCard,,58,No,AssociateDegree,,,,,,0,,,N,,,,,0
5064638,M,IdentityCard,Married,64,Other,JuniormiddleSchool,Y,AllOwn,N,CurrAddr,Local,60000,,,Y,,,,,0
5064643,F,IdentityCard,Single,54,Has,AssociateDegree,N,,,,,200000,Salary,40,Y,,,,,0
5064647,F,IdentityCard,,34,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
5064656,F,IdentityCard,,39,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
5064666,M,IdentityCard,,33,No,AssociateDegree,,,,,,30000,,,Y,,,,,0
5064685,F,IdentityCard,,27,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5064691,F,,,,,,,,,,,0,,,N,,,,,0
5064695,F,IdentityCard,,45,No,Technology,,,,,,60000,,,Y,,,,,0
5064696,M,IdentityCard,Married,42,Has,Technology,N,,,,,100000,,,Y,,,,,0
5064708,F,IdentityCard,,30,Has,SecondaryTechnology,,,,,,60000,,,Y,,,,,0
5064724,M,IdentityCard,Married,32,Has,AssociateDegree,N,,,,,180000,Salary,40,Y,,,,,0
5064736,M,IdentityCard,,45,Has,Bachelor,,,,,,200000,,,Y,,,,,0
5064743,F,IdentityCard,,55,No,AssociateDegree,,,,,,0,,,Y,,,,,0
5064747,F,IdentityCard,,42,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5064775,F,IdentityCard,Single,34,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
5064793,F,IdentityCard,Married,42,Has,JuniormiddleSchool,Y,AllOwn,N,OtherAddr,Local,80000,,,Y,,,,,0
5064803,F,IdentityCard,,33,No,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
6318530,M,IdentityCard,,35,No,AssociateDegree,,,,,,100000,,,Y,,,,,0
6318536,M,IdentityCard,,40,Has,SeniorMiddleSchool,,,,,,80000,,,Y,,,,,0
6318542,M,IdentityCard,Married,53,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,Salary,40,Y,,,,,0
6318573,M,IdentityCard,Married,41,Has,AssociateDegree,N,,,,,150000,,,Y,,,,,0
6318587,M,IdentityCard,,41,Has,Bachelor,,,,,,120000,,,Y,,,,,0
3917478,M,IdentityCard,,44,No,AssociateDegree,,,,,,0,,,Y,,,,,0
6472479,F,IdentityCard,,38,Has,AssociateDegree,,,,,,50000,,,N,,,,,0
6472493,M,IdentityCard,Single,23,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
6472503,F,IdentityCard,,36,Has,AssociateDegree,,,,,,40000,,,Y,,,,,0
6472529,F,IdentityCard,,34,Has,AssociateDegree,,,,,,70000,,,Y,,,,,0
6472547,F,IdentityCard,Married,44,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,120000,,,Y,,,,,0
5064923,M,IdentityCard,Married,47,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,120000,,,Y,,,,,0
5064931,F,IdentityCard,,30,Has,SecondaryTechnology,,,,,,40000,,,Y,,,,,0
5064935,M,IdentityCard,Married,49,Has,AssociateDegree,N,,,,Local,150000,,,Y,,,,,0
6318589,F,IdentityCard,,31,Has,AssociateDegree,,,,,,50000,,,N,,,,,0
6318605,M,IdentityCard,,32,Has,Bachelor,,,,,,100000,,,Y,,,,,0
6318614,F,IdentityCard,,44,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6318622,M,IdentityCard,,37,Has,AssociateDegree,,,,,,150000,,,N,,,,,0
3917285,F,IdentityCard,,51,,,,,,,,0,,,N,,,,,0
3917289,M,IdentityCard,Single,32,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
3917320,F,IdentityCard,,34,Has,AssociateDegree,,,,,,20000,,,Y,,,,,0
3917343,M,IdentityCard,,42,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
3917347,F,IdentityCard,,46,Has,SecondaryTechnology,,,,,,250000,,,Y,AgriForestFarmFish,Seniormanager,147,,0
3917355,F,IdentityCard,,34,Has,AssociateDegree,,,,,,30000,,,N,,,,,0
3917362,M,IdentityCard,Married,40,Has,Bachelor,N,,,,,90000,Revenue,20,Y,,,,,0
3917368,F,IdentityCard,,35,No,AssociateDegree,,,,,,40000,,,Y,,,,,0
3917371,M,IdentityCard,Married,34,Has,Bachelor,N,,,,,100000,Salary,30,Y,,,,,0
6472360,F,IdentityCard,,26,No,AssociateDegree,,,,,,40000,,,N,,,,,0
6472364,M,IdentityCard,Married,31,Has,SeniorMiddleSchool,N,,,,,60000,Salary,40,Y,,,,,0
6472382,M,IdentityCard,Married,56,Has,JuniormiddleSchool,Y,SpouseOwn,N,OtherAddr,Local,50000,,,Y,,,,,0
6472388,M,IdentityCard,Married,30,Has,AssociateDegree,Y,AllOwn,N,RegiAddr,Local,80000,,,Y,,,,,0
6472427,M,IdentityCard,,34,Has,Bachelor,,,,,,150000,,,Y,,,,,0
6472434,F,IdentityCard,,35,Has,Technology,,,,,,0,,,Y,,,,,0
6472444,M,IdentityCard,,47,Has,PrimarySchool,,,,,,60000,,,Y,,,,,0
6472447,F,IdentityCard,,42,No,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
5064831,F,IdentityCard,Single,36,Has,Bachelor,Y,ApplyerOwn,N,RegiAddr,Local,72000,,,Y,,,,,0
5064857,M,IdentityCard,Married,50,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,150000,,,Y,,,,,0
5064866,F,IdentityCard,,55,,,,,,,,0,,,N,,,,,0
5064872,F,IdentityCard,Single,41,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,90000,Salary,40,Y,,,,,0
5064879,F,IdentityCard,Married,43,Has,SeniorMiddleSchool,N,,,,,80000,,,Y,,,,,0
5064893,F,IdentityCard,,47,Has,AssociateDegree,,,,,,5000,,,N,,,,,0
6318626,M,IdentityCard,Married,35,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,Y,,,,,0
6318636,M,IdentityCard,Single,29,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,96000,Salary,40,Y,,,,,0
6318655,F,IdentityCard,,53,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
6318663,M,IdentityCard,Married,34,Has,SeniorMiddleSchool,N,,,,,80000,,,Y,,,,,0
6318691,M,IdentityCard,Married,34,Has,SeniorMiddleSchool,N,,,,,300000,Revenue,10,Y,,,,,0
6318697,M,IdentityCard,,48,Has,JuniormiddleSchool,,,,,,50000,,,Y,,,,,0
3917385,M,IdentityCard,,30,No,AssociateDegree,,,,,,60000,,,N,,,,,0
3917390,F,IdentityCard,,34,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
3917399,M,IdentityCard,Single,48,Has,Bachelor,N,,,,,60000,,,Y,,,,,0
3917410,F,IdentityCard,,34,No,AssociateDegree,,,,,,60000,,,Y,,,,,0
3917414,M,IdentityCard,Married,62,Training,SecondaryTechnology,Y,AllOwn,N,RegiAddr,Local,90000,,,Y,,,,,0
3917424,M,IdentityCard,Married,51,Has,SeniorMiddleSchool,N,,,,,80000,,,Y,,,,,0
3917452,F,IdentityCard,,42,Has,SeniorMiddleSchool,,,,,,36000,,,Y,,,,,0
3917457,F,IdentityCard,,50,No,JuniormiddleSchool,,,,,,10000,,,Y,,,,,0
3917464,F,IdentityCard,,33,No,AssociateDegree,,,,,,30000,,,Y,,,,,0
3917466,M,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,80000,,,Y,OperatingMechanic,Other,67,C,0
3917472,F,IdentityCard,,41,No,AssociateDegree,,,,,,120000,,,Y,,,,,0
3917474,F,IdentityCard,,30,No,AssociateDegree,,,,,,33000,,,Y,,,,,0
6472658,M,IdentityCard,Single,31,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,,,,,0
6472667,M,IdentityCard,Single,31,Has,AssociateDegree,N,,,,,80000,Salary,40,Y,,,,,0
6472686,M,IdentityCard,Single,45,Has,AssociateDegree,N,,,,,90000,,,N,,,,,0
6472693,M,IdentityCard,,48,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6472719,F,IdentityCard,,43,Has,SecondaryTechnology,,,,,,30000,,,Y,,,,,0
6472724,M,IdentityCard,Single,27,Has,AssociateDegree,N,,,,Local,66000,,,Y,,,,,0
6472742,M,IdentityCard,Single,40,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
6472754,M,IdentityCard,Married,53,Has,SecondaryTechnology,N,,,,,70000,Salary,40,Y,,,,,0
5065103,M,IdentityCard,Married,42,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
5065116,F,IdentityCard,,40,No,Bachelor,,,,,,0,,,Y,,,,,0
5065121,F,IdentityCard,,32,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
5065142,F,IdentityCard,Married,37,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,50000,,,Y,,,,,0
5065148,M,IdentityCard,Single,48,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,,,,,0
5065152,F,IdentityCard,,57,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
5065161,F,IdentityCard,,30,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5065175,F,IdentityCard,,32,Has,JuniormiddleSchool,,,,,,80000,,,N,,,,,0
5065185,F,,,,,,,,,,,0,,,N,,,,,0
5065188,F,IdentityCard,Single,35,Has,AssociateDegree,N,,,,,70000,Salary,40,Y,,,,,0
5065194,M,IdentityCard,Married,48,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,80000,,,Y,,,,,0
5064953,F,IdentityCard,,37,Has,AssociateDegree,,,,,,120000,,,Y,Clerk,Eployee,165,,0
5064955,F,IdentityCard,,32,No,Bachelor,,,,,,150000,,,Y,,,,,0
5064957,F,IdentityCard,,44,Has,Bachelor,,,,,,100000,,,Y,,,,,0
5064966,M,IdentityCard,Married,48,Has,SecondaryTechnology,N,,,,,100000,,,Y,,,,,0
5064980,M,IdentityCard,Single,28,Has,AssociateDegree,N,,,,,80000,Salary,40,Y,,,,,0
5065000,F,IdentityCard,,49,No,AssociateDegree,,,,,,0,,,N,,,,,0
6318753,M,IdentityCard,Married,43,Has,SecondaryTechnology,Y,SpouseOwn,Y,CurrAddr,Local,100000,,,Y,CommerceService,Manage,193,F,0
6318773,M,IdentityCard,,27,Has,SecondaryTechnology,,,,,,200000,,,N,,,,,0
6318790,M,IdentityCard,Married,30,Has,Bachelor,N,,,,,100000,Salary,40,Y,,,,,0
6318799,F,,,,,,,,,,,0,,,N,,,,,0
3917483,F,IdentityCard,,35,No,AssociateDegree,,,,,,40000,,,Y,,,,,0
3917485,M,IdentityCard,,32,Has,Bachelor,,,,,,60000,,,Y,,,,,0
3917492,F,IdentityCard,Single,45,Has,AssociateDegree,Y,ApplyerOwn,Y,CurrAddr,Local,90000,,,H,CommerceService,Manage,201,F,0
3917506,M,IdentityCard,Married,49,Has,AssociateDegree,N,,,,,60000,Salary,40,Y,,,,,0
